dist,angle,x,y
1454.077139773566,-1810.3435230883463,-51.22839207048459,2322
215.80085984349336,-265.31865537652817,-50.87630690161528,342
217.4271702986736,-263.98754822133486,-50.52422173274597,342
219.0452703854414,-262.64647250966243,-50.17213656387665,342
220.65509900196741,-261.29547888249414,-49.82005139500734,342
222.25659535876522,-259.93461835532815,-49.46796622613803,342
223.84969898098674,-258.5639423162511,-49.11588105726872,342
225.43434971070582,-257.18350252399784,-48.763795888399414,342
225.68294099744017,-254.29748355566934,-48.411710719530106,340
227.24133969624037,-252.90585903268018,-48.0596255506608,340
228.791157429217,-251.50468441402685,-47.70754038179149,340
231.68723176517653,-251.56515386076305,-47.35545521292218,342
231.864816230389,-248.67389688997906,-47.00337004405287,340
234.76141500468339,-248.69876964914567,-46.65128487518355,342
236.97613066962867,-247.9744210455003,-46.29919970631424,343
240.58142701297663,-248.66961409951116,-45.94711453744493,346
242.10496112154217,-247.18654453739293,-45.595029368575624,346
243.61935299216867,-245.69414084930295,-45.242944199706315,346
245.12454543920094,-244.19245939059033,-44.89085903083701,346
247.33325758281947,-243.38294864979898,-44.5387738619677,347
246.67295994297953,-239.76749327831996,-44.18668869309839,344
247.42033336644457,-237.55458033226265,-43.83460352422908,343
249.60102075636686,-236.71782872732612,-43.48251835535977,344
253.240338505615,-237.23054388834828,-43.130433186490464,347
253.95935386889727,-234.99073722700692,-42.77834801762114,346
258.35116332513707,-236.12428170043916,-42.42626284875183,350
259.7972707755453,-234.5322538534476,-42.074177679882524,350
258.24804141019706,-230.26929692817745,-41.722092511013216,346
258.9077147423789,-228.0170941988318,-41.37000734214391,345
258.79498430775135,-225.10920926774787,-41.0179221732746,343
260.1733956838253,-223.51466211044786,-40.66583700440529,343
263.06700866861587,-223.20562033727194,-40.31375183553598,345
267.4995391153272,-224.1539572996371,-39.96166666666667,349
268.8719161132207,-222.50593862997283,-39.609581497797365,349
272.55706968492785,-222.7479377340347,-39.257496328928056,352
1726.0117540525514,-1392.9850770458506,-38.90541116005873,2218
1734.5390684153397,-1382.352422553976,-38.553325991189425,2218
1743.0008840423538,-1371.6675684099166,-38.201240822320116,2218
1741.1317058132133,-1352.954316675907,-37.84915565345081,2205
1747.8259764766897,-1341.0120640595692,-37.4970704845815,2203
1754.4392842959544,-1329.0386742751691,-37.14498531571219,2201
1762.57311084822,-1318.2325397724137,-36.79290014684288,2201
1770.6403800582084,-1307.376626878163,-36.440814977973574,2201
1861.0675752558489,-1356.5531616310932,-36.088729809104265,2303
5.681971019145786,-4.088423331504138,-35.73664464023496,7
1877.5987652507956,-1333.5785978819124,-35.38455947136565,2303
316.8859789809225,-222.1537222854983,-35.032474302496325,387
318.24513206896046,-220.2022613744235,-34.68038913362702,387
319.59226775468306,-218.24248530343257,-34.32830396475771,387
1360.8314134654709,-917.0708064950978,-33.9762187958884,1641
1310.4795283355486,-814.5504317188952,-31.86370778267255,1543
1315.4602034396248,-806.482146836854,-31.511622613803226,1543
1320.3912048396862,-798.3834080077074,-31.159537444933918,1543
1329.566812783457,-792.8152939650192,-30.80745227606461,1548
1338.7236862707591,-787.1644630047967,-30.4553671071953,1553
1364.2984857564932,-790.9605816742958,-30.103281938325992,1577
1392.574273068706,-795.9603595576641,-29.751196769456683,1604
1420.9621404580662,-800.6419895214283,-29.399111600587375,1631
1426.7294835953542,-792.3805781565661,-29.047026431718066,1632
1435.9576727148979,-785.999085350113,-28.694941262848758,1637
1441.6406529817589,-777.6350221474903,-28.34285609397945,1638
1446.3920062260192,-768.7614482565259,-27.99077092511014,1638
1451.0887415896184,-759.8588448072827,-27.638685756240818,1638
1396.1861422328004,-720.2119523009119,-27.28660058737151,1571
1390.7787155443364,-706.6360904941421,-26.9345154185022,1560
1393.3061571833273,-697.1814343160818,-26.582430249632893,1558
1396.6670107635618,-688.1644142534374,-26.230345080763584,1557
1396.3707983890613,-677.3865908078606,-25.878259911894276,1552
1400.506979072081,-668.7930932436377,-25.526174743024967,1552
1404.590274560272,-660.1743410726439,-25.17408957415566,1552
1421.3271591606588,-657.4078693111994,-24.82200440528635,1566
1425.3400992704612,-648.6613919539777,-24.46991923641704,1566
1429.2992164504433,-639.8904201925119,-24.11783406754772,1566
1432.2891604570345,-630.6922869651116,-23.76574889867841,1565
1431.5494267172412,-619.8921187315889,-23.4136637298091,1560
1435.3316392818585,-611.0835337958741,-23.061578560939793,1560
1439.0596516214698,-602.2518734508793,-22.709493392070485,1560
1535.2162282788736,-631.4357706284856,-22.357408223201176,1660
2052.7079918417544,-829.5697078781214,-22.005323054331868,2214
6.762629792634858,-1.8074397051540667,-14.963619676945669,7
169.3472355389772,-35.36260475850416,-11.794853157121878,173
169.5613415847904,-34.32129717778784,-11.44276798825257,173
169.7690447459917,-33.27869357462025,-11.090682819383261,173
204.35739961454527,-38.75633138960712,-10.738597650513952,208
218.36229424874844,-40.02384852088826,-10.386512481644644,222
258.97695087469873,-45.82509045974564,-10.034427312775335,263
274.03998692085275,-46.75559397995974,-9.682342143906027,278
285.17659890960033,-46.854107977347354,-9.330256975036718,289
285.45913337728194,-45.10081120657556,-8.978171806167396,289
285.73088848997986,-43.34581136311428,-8.626086637298087,289
285.9918539858232,-41.58917471832801,-8.274001468428779,289
286.24202001037236,-39.830967605389425,-7.92191629955947,289
296.39422753626513,-39.38860092946544,-7.569831130690162,299
306.5514329638998,-38.822917816408804,-7.217745961820853,309
290.8989454930664,-35.025754967195304,-6.8656607929515445,293
298.0635016477784,-34.03158805381847,-6.513575624082236,300
307.21500827944897,-33.165323575356325,-6.1614904552129275,309
298.4592320126222,-30.365882605907498,-5.809405286343619,300
298.64019543793313,-28.53127527456641,-5.4573201174743105,300
298.809881772051,-26.695590560481598,-5.105234948604988,300
312.92013788904865,-26.018979678280555,-4.753149779735679,314
334.0121943913142,-25.707080695771968,-4.401064610866371,335
334.1638581813814,-23.654088131517796,-4.048979441997062,335
334.3029034547194,-21.600202354250026,-3.6968942731277536,335
345.4105863773975,-20.187293489282244,-3.344809104258445,346
345.52811582772455,-18.06436194673311,-2.9927239353891366,346
345.6325976303086,-15.940748267418302,-2.640638766519828,346
350.72003980276617,-14.016193518431697,-2.2885535976505196,351
350.7995475556259,-11.860751863526323,-1.936468428781211,351
356.86351473373855,-9.870757411809668,-1.5843832599118883,357
370.9141948293868,-7.9787263437025935,-1.2322980910425798,371
370.95622102514926,-5.699305461249151,-0.8802129221732713,371
356.9848341114017,-3.290625237704991,-0.5281277533039628,357
356.99831489066145,-1.0968888859453065,-0.17604258443465426,357
340.9983904137691,1.0477285997404748,0.17604258443465426,341
338.9855987780537,3.1247113601736474,0.5281277533039628,339
326.961413140765,5.023377050750599,0.8802129221732713,327
315.9269152724696,6.795896292749379,1.2322980910425798,316
310.88110107056775,8.598895112248758,1.5843832599118883,311
310.8223911390304,10.509099229506152,1.9364684287811968,311
308.7535393135463,12.339042157251836,2.2885535976505196,309
308.6718863230213,14.236101776393802,2.640638766519828,309
299.5908518737496,15.662741572311946,2.9927239353891366,300
294.4974652639661,17.21170976687359,3.344809104258445,295
294.3861388631111,19.02107371493659,3.6968942731277536,295
294.2636960104702,20.829719399396268,4.048979441997062,295
293.1330900031235,22.560840968826742,4.401064610866371,294
292.9889189152239,24.361719826160776,4.753149779735679,294
263.9487288986451,23.58110499509208,5.105234948604988,265
263.79883930350763,25.202626492533597,5.457320117474296,265
262.64412417110753,26.72197669319853,5.809405286343605,264
262.47495853001465,28.33542208379958,6.1614904552129275,264
262.295881450045,29.94779748736025,6.513575624082236,264
265.08538718992736,31.917667495703572,6.8656607929515445,267
6.900287440453128,1.1772991289917902,9.682342143906013,7
6.762629792634858,1.8074397051540667,14.963619676945669,7
1258.4367392023285,352.9673829489216,15.667790014684286,1307
1256.2439920373322,360.6938209480544,16.019875183553594,1307
1254.003807259197,368.40663862020597,16.371960352422903,1307
1251.7162694605809,376.10554471808416,16.72404552129221,1307
1249.3814650222616,383.7902485197182,17.07613069016152,1307
1254.6322256882063,393.856545286044,17.42821585903083,1315
1252.1882861758365,401.55883250654693,17.780301027900137,1315
1249.6970621997216,409.24595627737773,18.132386196769446,1315
1080.238555042428,361.11724439556656,18.484471365638754,1139
1074.2133176292648,366.45702098326393,18.836556534508063,1135
1059.6634147210746,368.77831755903424,19.1886417033774,1122
1054.55005031067,374.2795631473395,19.540726872246708,1119
1044.7075426126075,378.03062099296517,19.892812041116017,1111
1039.550150571245,383.4051179200687,20.244897209985325,1108
1018.4529347572018,382.7500747020737,20.596982378854634,1088
1009.5444134458961,386.4984828950582,20.949067547723942,1081
998.7651614408246,389.42541300239196,21.30115271659325,1072
991.7061120642649,393.71053744391935,21.65323788546256,1067
988.3408849608447,399.4224519413177,22.005323054331868,1066
984.9429416367473,405.1078889875524,22.357408223201176,1065
975.0551613871113,408.06425015229445,22.709493392070485,1057
970.6890252835645,413.26482574015847,23.061578560939793,1055
960.7899037006099,416.04297968716253,23.4136637298091,1047
952.7239719078423,419.52119535506785,23.76574889867841,1041
944.6517809873619,422.91608231114293,24.11783406754772,1035
936.5740499037706,426.2276962456212,24.469919236417027,1029
923.9534150865586,427.35709512056246,24.822004405286336,1018
919.4998189131679,432.175986166112,25.174089574155644,1016
916.8267337224449,437.81815897908217,25.526174743024953,1016
914.1190278113959,443.44379913710435,25.87825991189426,1016
911.3768034269615,449.05269420776625,26.23034508076357,1016
905.917289619198,453.30217776777357,26.582430249632907,1013
895.982441744909,455.23671214526485,26.934515418502215,1005
890.5019188524925,459.3586099334907,27.286600587371524,1002
887.6623437562865,464.82207722643324,27.638685756240832,1002
877.7250636072424,466.5133574890029,27.99077092511014,994
871.3212737801839,469.9991892100216,28.34285609397945,990
864.0307315969301,472.94386015263365,28.694941262848758,985
856.7370673550535,475.8167687459772,29.047026431718066,980
839.8574515031121,473.21819613651553,29.399111600587375,964
832.5927231127736,475.8890179649625,29.751196769456683,959
829.6526619153309,480.9963207518387,30.103281938325992,959
825.8192475514406,485.57859340540585,30.4553671071953,958
821.101985155675,489.61978102749254,30.80745227606461,956
817.2220353998058,494.1387910870775,31.159537444933918,955
814.1701194328203,499.1512963248189,31.511622613803226,955
810.2381529696133,503.617052404294,31.863707782672535,954
807.9741711359804,509.1195721803724,32.21579295154184,955
805.6731270912501,514.6132647756045,32.56787812041115,956
802.495613396686,519.5544153205481,32.91996328928046,956
797.6156460909099,523.3787167157071,33.27204845814977,954
795.2171088380571,528.8239308231441,33.62413362701908,955
790.2939287218733,532.5828632479145,33.976218795888386,953
787.0062820935734,537.4291692355848,34.32830396475772,953
784.5112557979023,542.8241792020675,34.68038913362703,954
781.9796122139043,548.2087978879871,35.03247430249634,955
778.596101091841,553.0037173153393,35.38455947136565,955
778.4300296229727,560.1139964160669,35.73664464023496,959
774.9734279940769,564.8868788555009,36.088729809104265,959
771.4875622334492,569.6384303390088,36.440814977973574,959
770.3749807523797,576.1652445529587,36.79290014684288,962
763.6314558634822,578.4729895300372,37.14498531571219,958
755.3020107153012,579.502262816482,37.4970704845815,952
354.5433722948448,275.49954112810985,37.84915565345081,449
308.83649568469116,243.04118772998072,38.201240822320116,393
282.3122649675102,224.99063324706282,38.553325991189425,361
280.9243657407444,226.72119603857172,38.90541116005873,361
272.5570696849279,222.74793773403462,39.25749632892804,352
271.18313602250345,224.41859712822463,39.60958149779735,352
269.03248776355264,225.43850719820225,39.96166666666666,351
267.64208708024404,227.08745721270273,40.31375183553597,351
266.2415798397163,228.72783207220755,40.665837004405276,351
264.8310189271742,230.35956983375945,41.017922173274584,351
260.40862903074054,229.33893242607138,41.37000734214389,347
258.9944230327698,230.9348151273919,41.72209251101323,347
253.85904744353283,229.1715166225117,42.07417767988254,342
251.70784769677635,230.05251445671365,42.42626284875185,341
248.82144786576924,230.23658936403285,42.778348017621155,339
247.401944534304,231.76125181023073,43.130433186490464,339
248.14985203103916,235.34156228123703,43.48251835535977,342
244.53496504730234,234.7842645266386,43.83460352422908,339
243.08759715311064,236.28250064346068,44.18668869309839,339
239.49272203984825,235.66763903842207,44.5387738619677,336
236.62311611761015,235.7233567527664,44.89085903083701,334
235.17012687683334,237.1729567736046,45.242944199706315,334
233.70825726761586,238.61360079621167,45.595029368575624,334
231.54224044890523,239.32653611311335,45.94711453744493,333
230.7580980864606,241.46780358366502,46.29919970631424,334
232.70210434674757,246.5172014943286,46.65128487518355,339
231.182860888535,247.94250307559668,47.00337004405286,339
231.6872317651766,251.565153860763,47.355455212922166,342
230.80990293594547,253.72384339415055,47.707540381791475,343
230.58312410353807,256.62506284198423,48.05962555066078,345
239.62218147081154,270.0040928341077,48.41171071953009,361
237.95848025018955,271.4714748864421,48.7637958883994,361
236.2857933688194,272.92860577826497,49.11588105726871,361
823.389199764782,962.974156304681,49.467966226138046,1267
817.4561708640134,968.0157068541527,49.820051395007354,1267
811.4922736209186,973.0207037126971,50.17213656387666,1267
804.8619812810549,977.2170644684501,50.52422173274597,1266
795.0557994233966,977.4897829661564,50.87630690161528,1260
789.034106853873,982.3569505130561,51.22839207048459,1260
782.9826192007894,987.1870228226625,51.5804772393539,1260
775.051799346285,989.6179607960268,51.932562408223205,1257
768.955956732062,994.3619746381491,52.284647577092514,1257
762.831077214636,999.0684399156837,52.63673274596182,1257
756.0754212016752,1002.9386608635193,52.98881791483113,1256
748.7039758586203,1005.961409067711,53.34090308370044,1254
741.9160883080076,1009.7373509530805,53.69298825256975,1253
734.522940264945,1012.6584074724013,54.04507342143906,1251
728.2862791644562,1017.1529361805882,54.397158590308365,1251
722.0221169073571,1021.609055704098,54.74924375917767,1251
642.7325020404315,1068.5990505427405,58.974265785609404,1247
634.6233761548079,1069.9482092315839,59.32635095447871,1244
627.5317024754141,1072.9645671634773,59.67843612334802,1243
620.4269410883738,1075.9342037372562,60.03052129221733,1242
613.8036040074921,1079.7264170647184,60.38260646108664,1242
607.1570888034948,1083.4778583412146,60.73469162995595,1242
600.4876464585316,1087.1883859068278,61.086776798825255,1242
593.7955288205136,1090.8578596466025,61.438861967694564,1242
587.0809885936051,1094.4861409958353,61.79094713656387,1242
580.3442793286795,1098.0730929453084,62.14303230543318,1242
573.5856554137455,1101.6185800464625,62.49511747430249,1242
566.8053720643419,1105.1224684165113,62.8472026431718,1242
560.0036853138985,1108.5846257434982,63.199287812041106,1242
553.626247215023,1112.9002553664052,63.551372980910415,1243
546.7770147426469,1116.2812800316592,63.90345814977972,1243
540.7758513964816,1121.4216328154234,64.25554331864906,1245
533.8744976268767,1124.7235308215304,64.60762848751837,1245
526.9529839742846,1127.9829576197494,64.95971365638768,1245
520.0115718051982,1131.1997901293507,65.31179882525699,1245
514.2867895585624,1137.107337978938,65.6638839941263,1248
506.88306514848443,1139.332505577576,66.0159691629956,1247
500.27314875996785,1143.3419333820425,66.36805433186491,1248
493.2378593156718,1146.3945281349233,66.72013950073422,1248
486.1839444873709,1149.4038333513165,67.07222466960353,1248
478.7277670589761,1151.4463622100366,67.42430983847284,1247
472.02130483663973,1155.2921222705172,67.77639500734215,1248
464.9131148162267,1158.1708836229109,68.12848017621145,1248
459.2546362039667,1164.7270835372387,68.48056534508076,1252
452.08870932674984,1167.5272154854779,68.83265051395007,1252
444.90571091770164,1170.2832598960024,69.18473568281938,1252
437.0067014949715,1171.1213185868,69.53682085168869,1250
429.80190205738717,1173.7846160977967,69.888906020558,1250
422.5808726704577,1176.4035897824667,70.2409911894273,1250
415.6761611196374,1179.9213232571235,70.59307635829661,1251
410.37652616372026,1188.1246175270494,70.94516152716592,1257
403.06774413625135,1190.6239513956173,71.29724669603523,1257
395.74374168039645,1193.0783255598938,71.64933186490457,1257
387.78680841553484,1193.5855190219481,72.00141703377388,1255
380.44489562182486,1195.945935816205,72.35350220264318,1255
363.57560015091383,1167.7079185202533,72.7055873715125,1223
213.8941793004151,702.1433472314623,73.0576725403818,734
179.595323720033,602.8154939099496,73.40975770925111,629
175.8876275377539,603.9077267920492,73.76184287812042,629
171.0783878984891,601.1299237220304,74.11392804698973,625
168.45245010873086,606.023738852172,74.46601321585904,629
164.72524962517684,607.0474381264805,74.81809838472834,629
160.7358800213892,607.0815240754323,75.17018355359765,628
157.00232513497158,608.0577850025544,75.52226872246696,628
153.26284161079806,609.0110847771027,75.87435389133627,628
149.51757065724388,609.9413874010814,76.22643906020558,628
145.9987662071193,611.8213466903545,76.57852422907489,629
142.46249426943137,613.681055375292,76.9306093979442,630
138.6887302334037,614.5449016192764,77.2826945668135,630
134.9097291077872,615.385541747662,77.63477973568281,630
131.12563359319967,616.2029440166461,77.98686490455212,630
127.33658658262999,616.997077559922,78.33895007342143,630
124.13102987583397,620.7096643536048,78.69103524229074,633
120.88463162807203,624.4060424404503,79.04312041116005,636
117.04536987977126,625.1370900768146,79.39520558002938,636
113.20168832686956,625.8445316210299,79.74729074889869,636
109.86955160350841,629.4836627192512,80.099375917768,639
106.82871127722444,635.0776538714359,80.45146108663731,644
253.15502214310644,1563.6395156057304,80.80354625550662,1584
246.770439082042,1585.9159342144387,81.15563142437593,1605
240.12151611592577,1608.1721479674336,81.50771659324523,1626
230.2347537095198,1609.6173328416653,81.85980176211454,1626
220.74582737041513,1613.974064134412,82.21188693098385,1629
210.95319711641372,1616.291665704666,82.56397209985316,1630
201.51038441246234,1621.5269239127488,82.91605726872247,1634
191.89395464732823,1625.7139078478135,83.26814243759178,1637
183.01148945036167,1636.8004749294155,83.62022760646109,1647
172.9498840600929,1637.8941777793827,83.9723127753304,1647
163.27733191590093,1642.9064224362949,84.3243979441997,1651
153.17857803221247,1643.8787434698552,84.67648311306901,1651
143.59399401335847,1650.7664174204938,85.02856828193832,1657
134.17213148088766,1660.5884014811966,85.38065345080763,1666
124.03968017007968,1662.3787648256653,85.73273861967694,1667
114.43652539400404,1672.0885986262053,86.08482378854625,1676
104.34581177485396,1675.7544425019576,86.43690895741555,1679
94.49442560121436,1684.351448935256,86.78899412628489,1687
84.19216729711783,1685.8990714054667,87.1410792951542,1688
74.13688651308318,1693.37790290831,87.49316446402351,1695
63.80486532556932,1695.8000882063857,87.84524963289282,1697
53.634615641262776,1704.15619237352,88.19733480176212,1705
43.31343979970705,1710.4516789236454,88.54941997063143,1711
32.84022721895901,1712.6851781562796,88.90150513950074,1713
22.328172095253286,1713.854559970269,89.25359030837005,1714
11.864924718604348,1723.959171083069,89.60567547723936,1724
1.2746460015634338,1728.9995301553931,89.95776064610867,1729
-9.350091882544556,1728.9747180863542,90.30984581497798,1729
-20.0091345477853,1731.884417198402,90.66193098384728,1732
-31.005138162298604,1751.72562960286,91.0140161527166,1752
-42.10268851300977,1765.4980497355346,91.3661013215859,1766
-52.950891051183866,1765.205994533467,91.71818649045521,1766
-64.26672161906652,1777.8387971051643,92.07027165932452,1779
-75.1903396601952,1777.4103107672647,92.42235682819383,1779
-86.6435648921326,1787.9018129256378,92.77444199706314,1790
-97.68313885847185,1788.334142262781,93.12652716593244,1791
-109.03467561840827,1793.6890587592902,93.47861233480175,1797
-120.72293322755579,1802.9628319499366,93.83069750367106,1807
-132.2375037088909,1808.1709660905524,94.18278267254037,1813
-143.82062437852272,1813.3054425560445,94.5348678414097,1819
-155.9829636427458,1824.3438039616399,94.88695301027902,1831
-167.2819346957468,1824.3466650624403,95.23903817914832,1832
-179.75597214311182,1836.2224240213616,95.59112334801763,1845
-191.34680537606624,1838.067028177257,95.94320851688694,1848
-202.96708493810047,1839.838406608507,96.29529368575625,1851
-214.2690722349192,1838.5564350010002,96.64737885462556,1851
-225.1973882420168,1834.2273949347104,96.99946402349487,1848
-237.36017488285069,1839.7513819480018,97.35154919236417,1855
-253.08459652318072,1870.9602312723534,97.70363436123348,1888
-264.57688138792713,1869.3696996140272,98.05571953010279,1888
-278.98353111416685,1887.4936263116415,98.4078046989721,1908
-292.4044526415157,1897.603656213651,98.75988986784141,1920
-304.05971914521865,1895.7710007259134,99.11197503671072,1920
-318.0055086245759,1907.6762032599834,99.46406020558003,1934
-332.4499823584259,1921.4517972694193,99.81614537444933,1950
-344.95719574043494,1923.309786047712,100.16823054331864,1954
-358.7778600312828,1931.968800770699,100.52031571218795,1965
-372.9065163941666,1941.512227628445,100.87240088105726,1977
-385.6086956550103,1943.107545617391,101.22448604992657,1981
-399.7492749180987,1951.477521572425,101.57657121879588,1992
-414.83397332839706,1963.6603001977135,101.92865638766521,2007
-427.53095269711264,1964.0054186498312,102.28074155653452,2010
-441.7787306121074,1971.0990723905168,102.63282672540383,2020
-457.0285290723352,1981.9891330716166,102.98491189427314,2034
-472.19805185983364,1991.792659846847,103.33699706314245,2047
-487.50520495114233,2001.4841181347267,103.68908223201176,2060
-499.79513395152094,1998.4506058640482,104.04116740088106,2060
-512.0661899555995,1995.3416291713947,104.39325256975037,2060
-524.0633863332482,1991.1902388031458,104.74533773861968,2059
-533.9452193865601,1979.242911492735,105.09742290748899,2050
-543.1673193994859,1965.321923537306,105.4495080763583,2039
-550.3324544613121,1944.6272623735858,105.80159324522761,2021
-560.3243089104012,1934.4851172454341,106.15367841409692,2014
-569.3600357757381,1921.4174844789588,106.50576358296622,2004
-577.0964343759042,1904.4841047986245,106.85784875183553,1990
-587.6051114040275,1897.0809769358452,107.20993392070484,1986
-594.7255230061344,1879.133457816416,107.56201908957415,1971
-603.4932642465341,1866.8797176061084,107.91410425844346,1962
-613.3866976557395,1858.3879463500043,108.26618942731277,1957
-624.7949229769921,1854.5835932149769,108.61827459618208,1957
-636.1795551268259,1850.7092082870918,108.97035976505138,1957
-648.2019323849341,1848.6522806770442,109.32244493392072,1959
-664.9365019955271,1859.7000963364906,109.67453010279003,1975
-682.5160362826422,1872.4905501008625,110.02661527165934,1993
-694.0096169868763,1868.2611304444915,110.37870044052865,1993
-709.0167650354,1873.313702212936,110.73078560939796,2003
-732.3855935373746,1899.71243675955,111.08287077826726,2036
-753.1816300998961,1918.4468801820037,111.43495594713657,2061
-759.3889111615509,1899.853805324208,111.78704111600588,2046
-771.0491878382027,1895.1514846929908,112.13912628487519,2046
-782.6803485681784,1890.377600365915,112.4912114537445,2046
-789.6234089562307,1874.4734919513644,112.8432966226138,2034
-796.7946065296593,1859.4750213448003,113.19538179148311,2023
-805.8089970098606,1849.0432283583752,113.54746696035242,2017
-809.863745978097,1827.5999871280162,113.89955212922173,1999
-820.2575796365817,1820.7653618873403,114.25163729809104,1997
-826.4346296820239,1804.779987384151,114.60372246696035,1985
-834.1340584406757,1792.4143975513273,114.95580763582966,1977
-840.8578839699801,1778.2145593165992,115.30789280469897,1967
-844.4076459084929,1757.690452705276,115.65997797356827,1950
-853.4384811226361,1748.8735685975382,116.01206314243758,1946
-858.8403120763696,1732.8442856623224,116.36414831130689,1934
-869.022864311371,1726.6407447132888,116.71623348017623,1933
-873.2459391901498,1708.8014892572844,117.06831864904554,1919
-881.8879847114667,1699.8525178442828,117.42040381791485,1915
-889.0552063131499,1688.2075820607731,117.77248898678415,1908
-894.2271753180527,1673.0112847565304,118.12457415565346,1897
-903.0605551784186,1664.8476307701092,118.47665932452277,1894
-909.4164587412613,1652.2583649570379,118.82874449339208,1886
-919.5524271307053,1646.638798813519,119.18082966226139,1886
-923.7385901862224,1630.5161811526957,119.5329148311307,1874
-927.761553061042,1614.4046892467093,119.885,1862
-720.348265626892,-1409.605397339386,-117.06831864904552,1583
-701.782044071417,-1394.353958870897,-116.71623348017621,1561
-693.200479395664,-1398.640087858782,-116.3641483113069,1561
-684.5927384544892,-1402.8734021483847,-116.0120631424376,1561
-679.4233827848335,-1414.264779638245,-115.65997797356829,1569
-677.9870889559677,-1433.7815409639686,-115.30789280469898,1586
-675.4924772703708,-1451.5202076275539,-114.95580763582967,1601
-921.3601186329072,-2012.0796534413728,-114.60372246696036,2213
-918.0148675451982,-2037.7619348113194,-114.25163729809105,2235
-913.173028231431,-2060.735553269909,-113.89955212922173,2254
-900.4925529302062,-2066.3080995140194,-113.54746696035242,2254
-3.1056967903883215,-7.372560440320017,-112.8432966226138,8
-3.0603337187416555,-7.391505768781681,-112.4912114537445,8
-310.7962440158603,-806.1648061690821,-111.08287077826726,864
-305.83648776364714,-808.0594302106724,-110.73078560939794,864
-298.07939394920504,-802.4242487006949,-110.37870044052863,856
-293.1428635514006,-804.2407982369988,-110.02661527165932,856
-288.1952636497067,-806.0269784628031,-109.67453010279002,856
-285.5529697030106,-814.3884217581875,-109.3224449339207,863
-280.5431558888355,-816.1277704403475,-108.9703597650514,863
-827.5260298192972,-2456.351902714982,-108.61827459618209,2592
-814.9235635691997,-2468.9875628564187,-108.26618942731278,2600
-800.3514136439769,-2475.8516948068773,-107.91410425844347,2602
-785.1221769974442,-2480.723113768805,-107.56201908957416,2602
-771.9344086873662,-2492.18744653858,-107.20993392070486,2609
-757.7653181026332,-2500.7120431350777,-106.85784875183555,2613
-742.3841185039945,-2505.3213008700195,-106.50576358296624,2613
-727.2531000455754,-2510.7964729292776,-106.15367841409692,2614
-712.8997356653712,-2519.066884163309,-105.80159324522761,2618
-699.2713160488722,-2530.1471551179147,-105.4495080763583,2625
-683.7103418974244,-2534.3964110577704,-105.09742290748899,2625
-668.123549842048,-2538.5499644770557,-104.74533773861968,2625
-654.2515592054067,-2549.387945620928,-104.39325256975037,2632
-640.0289142544234,-2559.1809214899804,-104.04116740088106,2638
-625.4739110125579,-2567.923555451496,-103.68908223201176,2643
-611.0662625191491,-2577.556793324034,-103.33699706314243,2649
-596.1143990309263,-2585.1608505599797,-102.98491189427313,2653
-580.6547177104673,-2590.7267510875354,-102.63282672540382,2655
-565.1491250329483,-2596.200197687862,-102.28074155653451,2657
-549.5981739313437,-2601.5808361862087,-101.9286563876652,2659
-534.4037746520578,-2608.827630495666,-101.57657121879589,2663
-530.2362882202167,-2671.895484231082,-101.22448604992658,2724
-531.726590650054,-2768.3980625617532,-100.87240088105727,2819
-468.9512464308644,-2813.1812469997267,-99.46406020558004,2852
-451.49701004323936,-2815.0224599320723,-99.11197503671073,2851
-434.19015337550127,-2817.743762429749,-98.75988986784142,2851
-417.01311883522214,-2821.347915220546,-98.4078046989721,2852
-400.78913176349135,-2831.7782525932826,-98.05571953010279,2860
-383.38026803829285,-2834.18763847401,-97.70363436123348,2860
-0.8530204100076395,-6.947831041419358,-96.99946402349487,7
-0.7675686626508391,-6.957789760269881,-96.29529368575625,7
-0.6820009783207479,-6.966697543712483,-95.59112334801762,7
-324.97620392039374,-3544.1319765050357,-95.23903817914831,3559
-302.25426270041544,-3535.1020297410696,-94.886953010279,3548
-281.39505341570145,-3547.858202340276,-94.53486784140969,3559
-259.588127799197,-3549.520390687411,-94.18278267254038,3559
-238.7735270366828,-3566.015031205907,-93.83069750367108,3574
-217.70529555862566,-3581.389172414209,-93.47861233480177,3588
-199.89319034969336,-3659.5447411463383,-93.12652716593246,3665
-177.54670168957756,-3663.7004747548826,-92.77444199706315,3668
-155.07215076630638,-3665.7214335048307,-92.42235682819384,3669
-132.65171544981095,-3669.6031832322446,-92.07027165932453,3672
0.005160510127787182,-6.999998097795114,-89.95776064610867,7
0.09118856748353152,-6.99940602088208,-89.25359030837005,7
0.2202007680286464,-6.996535687164012,-88.19733480176211,7
131.1815999533958,-3486.533003978833,-87.8452496328928,3489
149.45471458124277,-3413.7299671018854,-87.4931644640235,3417
168.13495021243293,-3366.8043659406558,-87.14107929515419,3371
186.86034606144182,-3330.762556993488,-86.78899412628488,3336
205.14921064251962,-3294.619067718262,-86.43690895741557,3301
221.90853671271594,-3242.4152419660904,-86.08482378854626,3250
239.81996951899555,-3214.0652423713973,-85.73273861967695,3223
256.74715195742414,-3177.6445521741025,-85.38065345080764,3188
272.62927288233226,-3134.164845627564,-85.02856828193833,3146
291.0485761884006,-3123.469181262832,-84.67648311306903,3137
308.3577958290599,-3102.714854728266,-84.32439794419972,3118
