dist,angle,x,y,sample
259.79727077554526,234.53225385344766,42.07417767988254,350,5
258.351163325137,236.12428170043924,42.42626284875185,350,5
256.89530015639895,237.7073931487065,42.778348017621155,350,5
255.42973624485663,239.28152841764233,43.130433186490464,350,5
258.3080331083332,244.97542740386078,43.48251835535977,356,5
256.79778040365676,246.55810670054083,43.83460352422908,356,5
248.82417761690084,241.85848885923556,44.18668869309839,347,5
247.33325758281947,243.38294864979898,44.5387738619677,347,5
245.83299788266683,244.89821794374234,44.89085903083701,347,5
242.2111486396128,244.27394350335325,45.242944199706315,344,5
240.70551047922112,245.7577205805294,45.595029368575624,344,5
239.19078292619642,247.23221748621918,45.94711453744493,344,5
239.04880819735138,250.14329353277873,46.29919970631424,346,5
237.50716254859782,251.60752718890174,46.65128487518355,346,5
237.32045896522177,254.5250474050373,47.00337004405286,348,5
239.13916027224369,259.6564307393256,47.355455212922166,353,5
237.53905462504008,261.1210399945631,47.707540381791475,353,5
235.9299791552143,262.5757889368708,48.05962555066078,353,5
244.26859496193532,275.2396292602539,48.41171071953009,368,5
242.5726336068414,276.7354647041847,48.7637958883994,368,5
240.86751235381038,278.2208502116385,49.11588105726871,368,5
832.4874229666028,973.6147547168873,49.467966226138046,1281,5
826.488835735439,978.7120130072371,49.820051395007354,1281,5
820.4590390752934,983.7723136984728,50.17213656387666,1281,5
808.6764930406807,981.8484249635612,50.52422173274597,1272,5
801.365766085487,985.2476383865228,50.87630690161528,1270,5
794.6700647599721,989.3737858738637,51.22839207048459,1269,5
788.5753521950807,994.2383586999672,51.5804772393539,1269,5
782.4508618698771,999.0653876294017,51.932562408223205,1269,5
776.2968250540864,1003.8546903864847,52.284647577092514,1269,5
768.2928749035236,1006.221674569018,52.63673274596182,1266,5
762.0951299692045,1010.9238412844072,52.98881791483113,1266,5
755.2715545942223,1014.7856319542699,53.34090308370044,1265,5
749.0214299358576,1019.407620874419,53.69298825256975,1265,5
742.7430211312194,1023.9911154696945,54.04507342143906,1265,5
736.4365652622199,1028.5359426606267,54.397158590308365,1265,5
730.1023004698695,1033.0419308278847,54.74924375917767,1265,5
3.7905360743608063,5.884882009774654,57.21383994126286,7,5
645.3096171247957,1072.8837299755503,58.974265785609404,1252,5
638.7045554226845,1076.8289051108866,59.32635095447871,1252,5
632.0753753010608,1080.7334176095524,59.67843612334802,1252,5
625.4223270874751,1084.597120031437,60.03052129221733,1252,5
619.2398678111011,1089.2892114187537,60.38260646108664,1253,5
613.0233408692291,1093.9462434459606,60.73469162995595,1254,5
605.8059750503544,1096.8172685517352,61.086776798825255,1253,5
597.620298732401,1097.8843192900588,61.438861967694564,1250,5
590.3898186420392,1100.6547424346202,61.79094713656387,1249,5
583.6151408063773,1104.2619106994284,62.14303230543318,1249,5
576.8184248081868,1107.8273804170947,62.49511747430249,1249,5
572.2817524707607,1115.7999801886515,62.8472026431718,1254,5
565.4143489401197,1119.2955883110683,63.199287812041106,1254,5
558.9709897464633,1123.6442642677705,63.551372980910415,1255,5
551.6157493863872,1126.1598754301694,63.90345814977972,1254,5
544.6850744186248,1129.528295221318,64.25554331864906,1254,5
537.7338313446614,1132.8540623696379,64.60762848751837,1254,5
530.7622826536168,1136.1370512892897,64.95971365638768,1254,5
523.7706916013803,1139.377138009804,65.31179882525699,1254,5
517.5834997480404,1144.3964875813672,65.6638839941263,1256,5
510.5414032289466,1147.5554346475024,66.0159691629956,1256,5
505.0834674980445,1154.3356058184083,66.36805433186491,1260,5
498.3757536835434,1158.3361378029954,66.72013950073422,1261,5
490.8587901074418,1160.4557932873868,67.07222466960353,1260,5
484.10241721040006,1164.3735868058188,67.42430983847284,1261,5
477.3164156280764,1168.2521300523981,67.77639500734215,1262,5
469.75595976222905,1170.2351636606495,68.12848017621145,1261,5
463.6564378289249,1175.8906019098001,68.48056534508076,1264,5
456.42182794649506,1178.7175721834217,68.83265051395007,1264,5
448.8146269081926,1180.565301316814,69.18473568281938,1263,5
441.55157119051916,1183.3009803001028,69.53682085168869,1263,5
434.9595248820758,1187.8700314909704,69.888906020558,1265,5
427.31377844436685,1189.5793099880304,70.2409911894273,1264,5
420.6602877517674,1194.0690609460578,70.59307635829661,1266,5
413.641255886582,1197.5766829011707,70.94516152716592,1267,5
405.953670705246,1199.1487052242255,71.29724669603523,1266,5
397.94756522197383,1199.7223576035844,71.64933186490457,1264,5
389.94976272542226,1200.2429681320307,72.00141703377388,1262,5
381.6574689943247,1199.7577156913167,72.35350220264318,1259,5
366.25113604736373,1176.3010266696256,72.7055873715125,1232,5
215.3512241185378,706.9263400600145,73.0576725403818,739,5
183.02162560340406,614.3159484837483,73.40975770925111,641,5
178.96356379040142,614.4689112033569,73.76184287812042,640,5
175.18426920805283,615.5570418913592,74.11392804698973,640,5
168.9880699818906,607.9506823779341,74.46601321585904,631,5
167.60597736107025,617.6635300492011,74.81809838472834,640,5
161.50372658200092,609.9815950503149,75.17018355359765,631,5
159.75236586185804,618.7084786889048,75.52226872246696,639,5
155.94738183009548,619.6784763894406,75.87435389133627,639,5
152.37459430037592,621.5963183705288,76.22643906020558,640,5
148.78411627784337,623.4936140357984,76.57852422907489,641,5
144.9499346455643,624.3961214215273,76.9306093979442,641,5
141.11027949144727,625.2750506951686,77.2826945668135,641,5
137.69358066080503,628.0839735615027,77.63477973568281,643,5
133.4151287829222,626.962043039159,77.98686490455212,641,5
129.5599238086759,627.7700424062064,78.33895007342143,641,5
125.89592603520602,629.5349202448883,78.69103524229074,642,5
123.16547373426206,636.1872885242323,79.04312041116005,648,5
119.25377308504997,636.9321295122263,79.39520558002938,648,5
115.33756923869728,637.652919010106,79.74729074889869,648,5
111.58894990716269,639.3347372531988,80.099375917768,649,5
108.819308381769,646.9113989746304,80.45146108663731,656,5
254.91304313021132,1574.4981233529925,80.80354625550662,1595,5
248.00044750114253,1593.8208111451027,81.15563142437593,1613,5
241.15524958013947,1615.0953982969365,81.50771659324523,1633,5
231.22592423594452,1616.546804754268,81.85980176211454,1633,5
221.55888750805937,1619.9187199875773,82.21188693098385,1635,5
212.37680764910118,1627.1991554732251,82.56397209985316,1641,5
203.23691157389104,1635.420055451781,82.91605726872247,1648,5
193.30062994101664,1637.6311753457817,83.26814243759178,1649,5
183.90043414714543,1644.750932609704,83.62022760646109,1655,5
174.10498346790166,1648.8333617232645,83.9723127753304,1658,5
164.2662921334412,1652.8574001615298,84.3243979441997,1661,5
154.1063707519715,1653.835610480575,84.67648311306901,1661,5
144.80722027539048,1664.7137498549457,85.02856828193832,1671,5
135.0580219048311,1671.5526706386354,85.38065345080763,1677,5
125.45344977009857,1681.3260932789872,85.73273861967694,1686,5
115.1876004413394,1683.0629271374753,86.08482378854625,1687,5
104.84299253375737,1683.7389782613475,86.43690895741555,1687,5
94.99854523986933,1693.3373191429723,86.78899412628489,1696,5
84.84056668980891,1698.8828912681863,87.1410792951542,1701,5
74.5305336981084,1702.3692900033984,87.49316446402351,1704,5
64.40644331331775,1711.788774954354,87.84524963289282,1713,5
53.886273661866944,1712.1522331588503,88.19733480176212,1713,5
43.46532795797604,1716.449756114494,88.54941997063143,1717,5
33.127794882872834,1727.682421397578,88.90150513950074,1728,5
22.54963004485615,1730.8531174495542,89.25359030837005,1731,5
11.933746787737784,1733.9589342564045,89.60567547723936,1734,5
1.2864414532840902,1744.9995258074964,89.95776064610867,1745,5
-9.436616735130277,1744.9744841299528,90.30984581497798,1745,5
-20.182423819273048,1746.8834161926145,90.66193098384728,1747,5
-31.32368410232222,1769.7228107289168,91.0140161527166,1770,5
-42.3172548757601,1774.4954916651043,91.3661013215859,1775,5
-53.220742704332594,1774.2019480729919,91.71818649045521,1775,5
-64.55572317778069,1785.8335752821408,92.07027165932452,1787,5
-75.52846372836922,1785.4031620804396,92.42235682819383,1787,5
-86.98239447550966,1794.8936077247884,92.77444199706314,1797,5
-98.228550019044,1798.3192575182961,93.12652716593244,1801,5
-109.8841388675222,1807.663264002824,93.47861233480175,1811,5
-121.39101808216317,1812.9404901234282,93.83069750367106,1817,5
-133.0398272283602,1819.1416669328005,94.18278267254037,1824,5
-144.92754507192532,1827.2616141864924,94.5348678414097,1833,5
-156.66448396450548,1832.3147217288124,94.88695301027902,1839,5
-168.92553449079233,1842.2714685401281,95.23903817914832,1850,5
-180.63283054380992,1845.1796065775634,95.59112334801763,1854,5
-192.0716038812786,1845.0294032839893,95.94320851688694,1855,5
-204.2829169312162,1851.766046197541,96.29529368575625,1863,5
-215.65817481018613,1850.475763590958,96.64737885462556,1863,5
-227.0252891206046,1849.1156043091805,96.99946402349487,1863,5
-239.15157242913637,1853.6362980381755,97.35154919236417,1869,5
-255.22938123947887,1886.8158264526278,97.70363436123348,1904,5
-266.8190583488418,1885.2118157124512,98.05571953010279,1904,5
-280.15327338298937,1895.4076457091746,98.4078046989721,1916,5
-294.38427445627593,1910.4520143025975,98.75988986784141,1933,5
-306.1184568269311,1908.6069502099951,99.11197503671072,1933,5
-318.8276531660045,1912.6081479426616,99.46406020558003,1939,5
-332.96144386974663,1924.4078769575262,99.81614537444933,1953,5
-347.2522026721778,1936.1056034574458,100.16823054331864,1967,5
-360.4211174054719,1940.8175128352977,100.52031571218795,1974,5
-373.6610060580901,1945.4404263692209,100.87240088105726,1981,5
-387.7498847777792,1953.8971382482803,101.22448604992657,1992,5
-401.75604838656307,1961.274095475901,101.57657121879588,2002,5
-415.24736044681106,1965.617111657801,101.92865638766521,2009,5
-431.35958809440024,1981.593526876546,102.28074155653452,2028,5
-444.62186105664074,1983.7843634504557,102.63282672540383,2033,5
-458.6013902834986,1988.8101379543605,102.98491189427314,2041,5
-474.50483276779573,2001.5229610673985,103.33699706314245,2057,5
-489.39842904804,2009.2568719915605,103.68908223201176,2068,5
-501.73608592803174,2006.2115790907046,104.04116740088106,2068,5
-514.0547965185339,2003.0905287021576,104.39325256975037,2068,5
-525.3360026186617,1996.0255720688162,104.74533773861968,2064,5
-535.5079858823256,1985.0358175751528,105.09742290748899,2056,5
-545.2984319817301,1973.0328482005225,105.4495080763583,2047,5
-553.8724455093067,1957.1359978564442,105.80159324522761,2034,5
-561.993596821753,1940.2482308022725,106.15367841409692,2020,5
-572.7693773073294,1932.9229783979945,106.50576358296622,2016,5
-582.8963985404862,1923.6246485654447,106.85784875183553,2010,5
-590.8597217894477,1907.5884747939995,107.20993392070484,1997,5
-597.4411646636967,1887.713975888637,107.56201908957415,1980,5
-608.7223088399036,1883.0555357505039,107.91410425844346,1979,5
-616.2075869142483,1866.9344417598918,108.26618942731277,1966,5
-627.6682772471979,1863.1125928771817,108.61827459618208,1966,5
-639.1052659066631,1859.2203901340943,108.97035976505138,1966,5
-651.5107732853166,1858.0889947182745,109.32244493392072,1969,5
-669.313299223852,1871.9411602617433,109.67453010279003,1988,5
-685.5981458293274,1880.9463528860647,110.02661527165934,2002,5
-697.1436293064356,1876.6978339939146,110.37870044052865,2002,5
-715.742335946869,1891.0835276458095,110.73078560939796,2022,5
-738.860515287705,1916.5075368880725,111.08287077826726,2054,5
-754.6434091005752,1922.170212312391,111.43495594713657,2065,5
-763.1004894174724,1909.1395032974447,111.78704111600588,2056,5
-774.8177566937169,1904.41419967194,112.13912628487519,2056,5
-786.5057657166054,1899.616982576892,112.4912114537445,2056,5
-795.4465904382089,1888.2970427769644,112.8432966226138,2049,5
-801.1271525859254,1869.5858593254195,113.19538179148311,2034,5
-809.4045750827852,1857.2937930858047,113.54746696035242,2026,5
-814.3202248203977,1837.6568154713918,113.89955212922173,2010,5
-822.722049079656,1826.2358637257598,114.25163729809104,2003,5
-831.4307080478598,1815.6904961240048,114.60372246696035,1997,5
-838.3532494292477,1801.4807323897255,114.95580763582966,1987,5
-843.8502607812611,1784.5427250081175,115.30789280469897,1974,5
-851.3361189005626,1772.1125282146525,115.65997797356827,1966,5
-858.7012055694355,1759.6579893699793,116.01206314243758,1958,5
-864.1692074977328,1743.596163339648,116.36414831130689,1946,5
-874.4177294804018,1737.3596732888498,116.71623348017623,1945,5
-880.0717281885095,1722.1584576464763,117.06831864904554,1934,5
-885.5721120627418,1706.9537294070788,117.42040381791485,1923,5
-893.2488629467025,1696.1708253723807,117.77248898678415,1917,5
-902.7121985946604,1688.885930579207,118.12457415565346,1915,5
-911.6429680576222,1680.66983634237,118.47665932452277,1912,5
-914.7205844285115,1661.8950786444861,118.82874449339208,1897,5
-924.9156703430265,1656.2427366644993,119.18082966226139,1897,5
-927.6819779778392,1637.4767625023337,119.5329148311307,1882,5
-937.7267684537493,1631.7452337069317,119.885,1882,5
-721.2583708266734,-1411.386326457945,-117.06831864904552,1585,6
-704.4794766559323,-1399.7134231586776,-116.71623348017621,1567,6
-695.8649271063456,-1404.0160266974449,-116.3641483113069,1567,6
-687.2241006778889,-1408.2656125346052,-116.0120631424376,1567,6
-683.7536784048771,-1423.2785768316055,-115.65997797356829,1579,6
-682.2619129720835,-1442.8217776661375,-115.30789280469898,1596,6
-678.023991863514,-1456.9600085305929,-114.95580763582967,1607,6
-940.0954125047919,-2052.994061215825,-114.60372246696036,2258,6
-2.8359410814640715,-6.399799854875495,-113.89955212922173,7,6
-314.3934227660439,-815.4954173515947,-111.08287077826726,874,6
-309.37626192757824,-817.4119699121849,-110.73078560939794,874,6
-300.51695908664016,-808.9861292391352,-110.37870044052863,863,6
-296.9098863306826,-814.5756683078014,-110.02661527165932,867,6
-291.89870745828944,-816.3848017841709,-109.67453010279002,867,6
-290.8471151436226,-829.4871642241562,-109.3224449339207,879,6
-285.744419497435,-831.2587603905741,-108.9703597650514,879,6
-830.7186456750815,-2465.8285690063203,-108.61827459618209,2602,6
-817.4310206878741,-2476.5844476652073,-108.26618942731278,2608,6
-804.3500948036125,-2488.221438093768,-107.91410425844347,2615,6
-789.0447705028118,-2493.1171954286797,-107.56201908957416,2615,6
-775.1890190727862,-2502.694944396734,-107.20993392070486,2620,6
-760.085303768466,-2508.368260641806,-106.85784875183555,2621,6
-745.5093482412865,-2515.8680036291353,-106.50576358296624,2624,6
-730.5916758682789,-2522.3227000429542,-106.15367841409692,2626,6
-716.4397267133658,-2531.5756196461675,-105.80159324522761,2631,6
-703.5335412133606,-2545.5690044443477,-105.4495080763583,2641,6
-687.8777192194659,-2549.8441606108845,-105.09742290748899,2641,6
-672.4504452124536,-2554.9900975803357,-104.74533773861968,2642,6
-656.9858932294414,-2560.0426824757265,-104.39325256975037,2643,6
-643.6681992103811,-2573.732746289961,-104.04116740088106,2653,6
-628.0770941457921,-2578.611092004643,-103.68908223201176,2654,6
-614.0650776994997,-2590.206184910751,-103.33699706314243,2662,6
-598.3613436183025,-2594.905143249614,-102.98491189427313,2663,6
-582.4043364455647,-2598.533084047498,-102.63282672540382,2663,6
-566.4253368320442,-2602.0629004301,-102.28074155653451,2663,6
-550.4249481681716,-2605.4944591063836,-101.9286563876652,2663,6
-536.4105481205222,-2618.6242043991424,-101.57657121879589,2673,6
-532.5721308996009,-2683.665948919325,-101.22448604992658,2736,6
-533.235569977901,-2776.2544600433052,-100.87240088105727,2827,6
-470.1022487888644,-2820.0859695554764,-99.46406020558004,2859,6
-452.7639255396778,-2822.92150576843,-99.11197503671073,2859,6
-435.40850526150757,-2825.6504443306394,-98.75988986784142,2859,6
-418.9139500220587,-2834.208196741537,-98.4078046989721,2865,6
-402.05035630400585,-2840.689442898646,-98.05571953010279,2869,6
-384.58670944121053,-2843.1064107629145,-97.70363436123348,2869,6
-0.8530204100076395,-6.947831041419358,-96.99946402349487,7,6
-0.7675686626508391,-6.957789760269881,-96.29529368575625,7,6
-304.98034398745415,-3566.98570080976,-94.886953010279,3580,6
-283.05543445580537,-3568.792459785948,-94.53486784140969,3580,6
-261.11983633636567,-3570.464455931703,-94.18278267254038,3580,6
-240.57735614412275,-3592.9547082743343,-93.83069750367108,3601,6
-218.79746259320072,-3599.3560077273237,-93.47861233480177,3606,6
-200.32951927815105,-3667.5328333507505,-93.12652716593246,3673,6
-179.04723270167597,-3694.664137436835,-92.77444199706315,3699,6
-156.7205055986547,-3704.6865836565585,-92.42235682819384,3708,6
-134.16897363306043,-3711.5757686613715,-92.07027165932453,3714,6
-42.64071340408518,-3690.753685842553,-90.66193098384728,3691,6
-19.96020193086868,-3690.9460291826103,-90.30984581497798,3691,6
2.7210632688089267,-3690.998996994538,-89.95776064610867,3691,6
30.212888349578357,-4389.896033094357,-89.60567547723936,4390,6
0.09118856748353152,-6.99940602088208,-89.25359030837005,7,6
129.86564810519604,-3451.5577517176525,-87.8452496328928,3454,6
149.97957749460974,-3425.71848322867,-87.4931644640235,3429,6
167.9354427069895,-3362.8093444444344,-87.14107929515419,3367,6
186.9163593546257,-3331.7609870165675,-86.78899412628488,3337,6
205.3356534271084,-3297.6132686280334,-86.43690895741557,3304,6
223.4789663571444,-3265.3615652169274,-86.08482378854626,3273,6
240.9361034137473,-3229.023659571388,-85.73273861967695,3238,6
257.5525068882818,-3187.612069589956,-85.38065345080764,3198,6
274.27579423794714,-3153.093368217177,-85.02856828193833,3165,6
291.6980310922319,-3130.438988170336,-84.67648311306903,3144,6
308.9511719595841,-3108.685441363407,-84.32439794419972,3124,6
326.89313240987735,-3095.78905611853,-83.97231277533041,3113,6
343.4660072198341,-3071.8580862215076,-83.6202276064611,3091,6
357.99886224370215,-3032.944578232879,-83.26814243759178,3054,6
373.4231603432901,-3004.885878584947,-82.91605726872247,3028,6
387.48090316965806,-2968.8203970059935,-82.56397209985316,2994,6
403.9553783862538,-2953.503183047687,-82.21188693098385,2981,6
420.3978989935819,-2939.086015502401,-81.85980176211454,2969,6
433.87270255140834,-2905.7870668685855,-81.50771659324523,2938,6
448.64557086691565,-2883.3038604596463,-81.15563142437591,2918,6
463.79790041622215,-2864.698152959488,-80.8035462555066,2902,6
476.58212344637616,-2833.1958067898067,-80.4514610866373,2873,6
491.9198546754898,-2818.3924241624063,-80.09937591776799,2861,6
506.20377610317206,-2798.5878112110204,-79.74729074889868,2844,6
518.790719640056,-2770.8513473687744,-79.39520558002937,2819,6
532.0064212688258,-2747.97564904217,-79.04312041116006,2799,6
546.5295106855433,-2732.887574334118,-78.69103524229075,2787,6
560.2809809635714,-2714.787141263657,-78.33895007342144,2772,6
571.5412537252793,-2685.8623559836674,-77.98686490455214,2746,6
585.0371109880543,-2668.6242858009723,-77.63477973568283,2732,6
597.6823850534767,-2648.3958855497394,-77.28269456681352,2715,6
606.4831898898644,-2612.527921454815,-76.93060939794421,2682,6
621.3651782773577,-2603.888306979458,-76.5785242290749,2677,6
632.8307369537482,-2581.567209732603,-76.22643906020559,2658,6
645.0217999639154,-2563.083275582616,-75.87435389133628,2643,6
653.2596744867528,-2530.023872948527,-75.52226872246696,2613,6
663.163479514999,-2504.6946319736385,-75.17018355359765,2591,6
675.3997118971877,-2488.9910062451404,-74.81809838472834,2579,6
686.6646773907567,-2470.3416000269776,-74.46601321585904,2564,6
698.273548046473,-2453.571896663839,-74.11392804698973,2551,6
704.6690324247062,-2419.4713378632177,-73.7618428781204,2520,6
717.2391942523421,-2407.4284907818655,-73.4097577092511,2512,6
725.3169104614899,-2380.973830053283,-73.05767254038179,2489,6
737.8533438876283,-2369.7882696379957,-72.70558737151248,2482,6
747.8546274892768,-2350.9152379749626,-72.35350220264317,2467,6
762.2868974989049,-2346.275279224817,-72.00141703377386,2467,6
776.6903824387738,-2341.5467216835777,-71.64933186490455,2467,6
849.6561939330862,-2234.941912469123,-69.1847356828194,2391,6
863.3738849842317,-2229.6785720653174,-68.83265051395009,2391,6
886.9630274290663,-2249.4489520711213,-68.48056534508078,2418,6
901.514213025055,-2245.8121301021188,-68.12848017621145,2420,6
914.5412781209895,-2238.3784868991274,-67.77639500734215,2418,6
928.278861867365,-2232.7163623286838,-67.42430983847284,2418,6
888.2206678134661,-2099.8723878533665,-67.07222466960353,2280,6
901.1076275959389,-2094.3746187080333,-66.72013950073422,2280,6
908.7493816016404,-2076.887951103438,-66.36805433186491,2267,6
921.4947142675339,-2071.264466835898,-66.01596916299559,2267,6
660.5783042166474,-1460.563351586729,-65.66388399412628,1603,6
669.5410036977776,-1456.4765169295977,-65.31179882525697,1603,6
678.4784203299428,-1452.3346835859102,-64.95971365638766,1603,6
968.2639483064163,-2039.860026180735,-64.60762848751835,2258,6
985.5585596936684,-2043.7796665527674,-64.25554331864905,2269,6
999.4186464161651,-2040.378976855937,-63.90345814977974,2272,6
1012.828709707934,-2035.9896868086935,-63.55137298091043,2274,6
1030.2805321596275,-2039.5457889081272,-63.19928781204112,2285,6
1243.1383522570584,-2423.7951722758266,-62.84720264317181,2724,6
1258.0091186369104,-2416.1103156574586,-62.495117474302496,2724,6
1272.8323807498568,-2408.3342231747347,-62.14303230543319,2724,6
1277.208398695588,-2381.080155370972,-61.79094713656388,2702,6
1289.4255565450285,-2368.7952073002307,-61.43886196769457,2697,6
1294.7712699001183,-2344.1952475511152,-61.08677679882526,2678,6
1303.2856672706257,-2325.726224104411,-60.73469162995595,2666,6
1308.6569592687915,-2302.025404498691,-60.38260646108664,2648,6
1308.7911317645244,-2269.6840690753716,-60.03052129221733,2620,6
1066.753408954586,-1823.9534436173994,-59.67843612334802,2113,6
1077.9414741279013,-1817.3637991208493,-59.32635095447871,2113,6
1089.088834652311,-1810.7055283053814,-58.974265785609404,2113,6
1236.6130100660152,-2027.6620190099406,-58.62218061674009,2375,6
1302.6930546106482,-2106.779486673719,-58.27009544787078,2477,6
1374.0391827301453,-2191.936432545952,-57.91801027900147,2587,6
1387.482704081166,-2183.451567100955,-57.56592511013216,2587,6
1400.8738320530583,-2174.884251326718,-57.213839941262854,2587,6
1412.0254168937563,-2162.885392721032,-56.86175477239354,2583,6
1419.2199434996473,-2144.9938815700284,-56.50966960352423,2572,6
1332.6871461043877,-1987.559803026853,-56.15758443465492,2393,6
1342.0655324810207,-1975.1972323103419,-55.80549926578561,2388,6
1353.0436414092353,-1965.2656065891035,-55.453414096916305,2386,6
1365.0946654114218,-1956.9140385988544,-55.101328928046996,2386,6
1371.8997377208532,-1941.1388692315277,-54.74924375917769,2377,6
1377.9805138147617,-1924.541167017948,-54.39715859030838,2367,6
1041.601675483623,-1436.0159990855636,-54.04507342143906,1774,6
1050.4063373171632,-1429.588236704521,-53.69298825256975,1774,6
1059.1713342688936,-1423.1064909777665,-53.34090308370044,1774,6
1406.2039680948355,-1865.3381463194119,-52.98881791483113,2336,6
1417.6399334712726,-1856.6617944654233,-52.63673274596182,2336,6
1433.916278902111,-1854.2438095082114,-52.284647577092514,2344,6
1445.2835462750134,-1845.3973747859081,-51.932562408223205,2344,6
1451.6249194071777,-1830.2134010426503,-51.5804772393539,2336,6
1461.5917503150315,-1819.699303569423,-51.22839207048459,2334,6
227.78979650146522,-280.05858067522416,-50.87630690161528,361,6
227.59920165767588,-276.33784287496456,-50.52422173274597,358,6
228.0120358398162,-273.39808249543813,-50.17213656387665,356,6
229.68776387339298,-271.99178503557874,-49.82005139500734,356,6
226.80570695967563,-265.25491756143134,-49.46796622613803,349,6
227.12235539883744,-262.3441169115179,-49.11588105726872,347,6
228.7301735368857,-260.94349525095686,-48.763795888399414,347,6
231.65690120031357,-261.02888753214296,-48.411710719530106,349,6
233.25655162937616,-259.6004258894276,-48.0596255506608,349,6
235.52030911831162,-258.9018810144394,-47.70754038179149,350,6
237.10681613395258,-257.449718863354,-47.35545521292218,350,6
238.68436964892987,-255.98783503380196,-47.00337004405287,350,6
240.25291009251225,-254.51628472865784,-46.65128487518355,350,6
241.812378234315,-253.03512351581662,-46.29919970631424,350,6
244.05803722992715,-252.2631056327411,-45.94711453744493,351,6
253.3005662601106,-258.6171361923013,-45.595029368575624,362,6
254.88498781261578,-257.0557196169008,-45.242944199706315,362,6
256.4597845346553,-255.48459624102227,-44.89085903083701,362,6
250.89713737507913,-246.88990756406122,-44.5387738619677,352,6
251.69246784879596,-244.646482967123,-44.18668869309839,351,6
252.4697279249434,-242.40263299210474,-43.83460352422908,350,6
254.68011129501386,-241.534761288638,-43.48251835535977,351,6
256.88933473768435,-240.64885143717174,-43.130433186490464,352,6
256.89530015639895,-237.70739314870642,-42.77834801762114,350,6
260.56560186792393,-238.14820411501435,-42.42626284875183,353,6
262.02410452505,-236.5425303150486,-42.074177679882524,353,6
260.4871862779155,-232.2658515258206,-41.722092511013216,349,6
261.90954331910217,-230.66077065331103,-41.37000734214391,349,6
263.32201027231844,-229.0469796922566,-41.0179221732746,349,6
264.72453380074353,-227.42453958176765,-40.66583700440529,349,6
266.11706094303463,-225.79351158755915,-40.31375183553598,349,6
269.79896208766525,-226.080782147485,-39.96166666666667,352,6
277.3463891139239,-229.51901979022983,-39.609581497797365,360,6
286.494647111998,-234.13845727725237,-39.257496328928056,370,6
1740.7972469862748,-1404.9177715741964,-38.90541116005873,2237,6
1749.3976086767875,-1394.1940348301373,-38.553325991189425,2237,6
1757.931910551283,-1383.4176512772694,-38.201240822320116,2237,6
1749.027994728466,-1359.0901639170675,-37.84915565345081,2215,6
1757.3465900571348,-1348.3167144312054,-37.4970704845815,2215,6
1765.5988254046067,-1337.4923505313493,-37.14498531571219,2215,6
1773.7843891543878,-1326.6174809613342,-36.79290014684288,2215,6
1784.3163848110432,-1317.474492692306,-36.440814977973574,2218,6
1870.764844427829,-1363.6216105844467,-36.088729809104265,2315,6
5.681971019145786,-4.088423331504138,-35.73664464023496,7,6
1887.3821717566616,-1340.5273356911105,-35.38455947136565,2315,6
325.89307399071623,-228.46816917216623,-35.032474302496325,398,6
327.2908593370704,-226.46124037989804,-34.68038913362702,398,6
328.6762857011986,-224.44576007949914,-34.32830396475771,398,6
1365.807031064979,-920.4238990234162,-33.9762187958884,1647,6
1321.5205094556795,-821.4131378837335,-31.86370778267255,1556,6
1326.5431474737888,-813.2768765250453,-31.511622613803226,1556,6
1331.5156932796835,-805.1099046403065,-31.159537444933918,1556,6
1341.591318842222,-799.9854581223257,-30.80745227606461,1562,6
1350.7920260053313,-794.2606011130177,-30.4553671071953,1567,6
1390.2521665254815,-806.0073904569393,-30.103281938325992,1607,6
1395.178838417338,-797.4490634720487,-29.751196769456683,1607,6
1420.9621404580662,-800.6419895214283,-29.399111600587375,1631,6
1436.345920065666,-797.7213786220822,-29.047026431718066,1643,6
1445.6067468748636,-791.2806919101931,-28.694941262848758,1648,6
1450.4418779694374,-782.3824887051672,-28.34285609397945,1648,6
1455.2222382542611,-773.4547415914253,-27.99077092511014,1648,6
1459.9476472159286,-764.4977876937741,-27.638685756240818,1648,6
1414.8493561009664,-729.8392285570029,-27.28660058737151,1592,6
1405.934637444499,-714.3366119931168,-26.9345154185022,1577,6
1400.4604891842687,-700.7613133112864,-26.582430249632893,1566,6
1403.8432060661362,-691.7002622393253,-26.230345080763584,1565,6
1404.4683094621937,-681.3147346978545,-25.878259911894276,1561,6
1408.6284757290714,-672.6714037070351,-25.526174743024967,1561,6
1412.7354501215107,-664.0026716587611,-25.17408957415566,1561,6
1429.4957060523866,-661.1860754566661,-24.82200440528635,1575,6
1433.5317090363833,-652.389330988196,-24.46991923641704,1575,6
1437.5135797633768,-643.5679513430435,-24.11783406754772,1575,6
1438.6955656475773,-633.5132748301312,-23.76574889867841,1572,6
1438.8907058286115,-623.0710526738021,-23.4136637298091,1568,6
1442.6923143550987,-614.2172955076478,-23.061578560939793,1568,6
1446.4394447067082,-605.3403445967812,-22.709493392070485,1568,6
1541.690031651134,-634.0984515889671,-22.357408223201176,1667,6
2073.1052708934794,-837.8129479744713,-22.005323054331868,2236,6
6.596827839298205,-2.341337749804624,-19.540726872246694,7,6
6.762629792634858,-1.8074397051540667,-14.963619676945669,7,6
172.28389280265887,-35.975829118478224,-11.794853157121878,176,6
172.5017116700758,-34.91646418087087,-11.44276798825257,176,6
172.71301662019965,-33.855780746434476,-11.090682819383261,176,6
